	UserName	Date	Time	Longitude	Latitude	Tweet
197	Vanessa Schrader	2016-04-16	3:28	-90.32997019	38.66501887	thank sam awesom flynn park gotrstl team http tco wulbdqbc
198	Federica	2016-04-16	3:28	-110.99335390000002	29.109178399999998	cum w @noxramo http tco hx5f2pdq6v
199	Noah Williams	2016-04-16	3:28	-115.16957959999999	36.10258958	like ever like let git ok #letzgitit #letsgitit #letsgetit #letzgitit http tco iffb 3mfx01
200	Caio Dias	2016-04-16	3:28	-79.42056788	43.63857233	trabalho da noit limpeza fa junto com um cara come servi ele avi que se atrasaria 3hr depoi que n iria
201	Luis Arturo Saucedo	2016-04-16	3:28	-82.4646	27.9709	una copa de vino sol pasi n por el trabajo un privilegio ser part de @brc_standard http tco jplbbamjto
202	Sean Brannan	2016-04-16	3:28	-117.138407	32.7165201	line shadow unedit photo new work #contemporaryart #modernart http tco tlnvetlbhd
203	yoyo---tapia	2016-04-16	3:28	-72.5475	42.1124	un pico para mi cuenta de twitter #springfield kent #brokman springfield http tco 0hpzfkcwv0
204	efraim silva	2016-04-16	3:28	-72.902908	41.316711	may 21st 27th annual ct capoeira event #capoeira #capoeirista #connecticut #center #samba http tco 9yrwupfrrz
205	Britt✌️	2016-04-16	3:28	-81.03111390000001	34.93872655	love school love chi omega love life #chiomegaformal2016 winthrop univ http tco gxw 78wfysc
206	Inkfected_Tattoos513	2016-04-16	3:28	-73.9502	42.0763	tattoo #tattoo #skull #thuglif #blackandgreytattoo #ink #instagram #igdaili http tco u0yx7zq8e7
207	Style & Travel Daily	2016-04-16	3:28	-73.97358624	40.76306392	thank @bergdorf famili chanc hangout see sever amaz collect http tco p5dxdoijt2
208	sandyshotz	2016-04-16	3:28	-118.502523	34.235109	#wtf shit albertson http tco gvommv 8mct
209	Garrett Goff	2016-04-16	3:28	-122.40822340000001	37.28064642	@porsch porscheregist #porsch #porsche911 #997turbo #997 #997tt #california #coast #sun http tco srxxdoxx 8o
210	it's me!	2016-04-16	3:28	-96.80020999999999	32.78727	post photo dalla museum art http tco 3tk6xakamq
211	Victor Torres	2016-04-16	3:28	-100.2840315	25.68072139	post photo parqu fundidora mti pal nort http tco ymjydumtx 0
212	Pole Goddess	2016-04-16	3:28	-81.64993	41.44822	catch johnni tramend http tco jewddnanrj
213	Axel Solís Ramírez	2016-04-16	3:28	-100.3080175	25.694216	lo colega de la transmisi n de tv de @xolo vs @rayado habla de desplazamiento de chema c rdena @patosanz_20 eso es claro penalti
214	René Navarro	2016-04-16	3:28	-110.95272140000002	29.08345954	sear hermosillo sonora http tco tahfstqafx
215	Patricia Cárdenas	2016-04-16	3:28	-99.1881077	19.3861941	gracia al municipio de tehuac n por la facilidad el excel trabajo en equipo http tco 2ojoynotsv
216	edrian rdgz	2016-04-16	3:28	-86.89903358	21.15474718	#trabajando #evento cancun q roo mexio http tco ivsxq 2w8
217	Yvette	2016-04-16	3:28	-118.34186000000001	33.9583	hell yeah #soldout #ironmaiden #forum forum http tco zofej 4k1t9
218	Cosmic Trust Fall	2016-04-16	3:28	-74.00029707	40.73016986	nom nom nom mamoun falafel @mamounsusa new york ny http tco v6ivxle8rz
219	Frankie Morales	2016-04-16	3:28	-116.54006000000001	33.8012299	caption ace hotel swim club http tco /8 xqekskgg
220	The Crush SportsTalk	2016-04-16	3:28	-84.375523	33.840996000000004	come venu near #repost @notdumbeddown http tco tuwjantlz
221	ESK Tr3v	2016-04-16	3:28	-73.81641681	40.69248586	#springfl #excellencesoundkrew #teamblackjack mingl bar loung queen ny http tco u9rdb3hirr
222	Carlos Ramírez	2016-04-16	3:28	-99.16916667	19.41222222	mi mejor compa te sigo vigilando parqu xico http tco mtm 6znobof
223	Kike Castro ⚾	2016-04-16	3:28	-100.9868355	25.40320082	campo sintetico de softbol http tco ggr 1yqsq0b
224	Greg Jobeless	2016-04-16	3:28	-73.92657947	40.82926679	post photo yank stadium http tco bevgg 7gk2u
225	Emmanuel Torres	2016-04-16	3:28	-97.85473851	22.26370576	lo cuatro viento ii ciudad madero tam http tco kqnliayygu
226	Big Gee Brown	2016-04-16	3:28	-90.059	29.9728	poor kid lmao new orlean louisiana http tco /8 he5tkm1hq
227	Nathan Young	2016-04-16	3:28	-85.8309407	33.60953448	wrap anoth year relay life oxford yellow jacket footbal stadium http tco kccci 2bkbm
228	LUKE NASTY ️️	2016-04-16	3:28	-98.56436842	29.45288765	dj side come lol fiesta oyster bake http tco 6lp826oyvh
229	NONYS  susan marian	2016-04-16	3:28	-109.9488236	27.506162800000002	mix sasha sokol extra nada http tco 5jnbseivaf
230	Melissa Burton	2016-04-16	3:28	-77.80091	34.2008	event 1 3 weekend complet le christian beauti oceanfront http tco cz8irribfd
231	Darcy Harris Design	2016-04-16	3:28	-84.38581944	33.7896361	great night start vacat week high museum http tco /8 pbpfulfq 5
232	Mariana B	2016-04-16	3:28	-99.17911431	19.416452300000003	muy metalero hoy bajo circuito multiforo urbano @elbajocircuito cuauht moc distrito feder http tco x2uj4onmio
233	Stephanie Renninger	2016-04-16	3:28	-114.05294540000001	35.18961003	kingman az kingman az http tco 1xxmyphbbd
234	Saumya Sinha	2016-04-16	3:28	-81.586422	28.565803999999996	chef tabl edgewat winter garden fl http tco 612rpafqpn
235	Justin Kristal	2016-04-16	3:28	-93.24713905	44.96692133	get much better @julienrbak tripl rock tripl rock social club http tco f1mshyjzfn
236	Iron Mike Lathan	2016-04-16	3:28	-95.97838747	41.2972973	strict weight lose regim full effect #roadto185 @wbcmuaythai #futurecruiserweightworldchampion cont http tco g8m2ow2gq5
237	allie flynn	2016-04-16	3:28	-84.660214	39.05737	time ever see wear uk blue #pa_lif doubletr http tco iejyar 5rim
238	Eugen ahedo	2016-04-16	3:28	-99.243241	19.56235115	evejann #cinetim #supermanvsbatman cinepoli plaza cristal http tco gx 3cyjgww
239	Lluvia Diaz	2016-04-16	3:28	-106.54610490000002	31.81700857	#echatealgo #asidebonitocomo p f chang http tco jgh 0lx5fum
240	Carlos Lomas	2016-04-16	3:28	-104.78847900000001	20.52368539	dormir bar la eskina de pedro http tco bmpczckyt 8
241	ART BOX	2016-04-16	3:28	-115.138443	36.1675301	#fuse #glass #bracelet #shoploc #lasvega #dtlv #fremonteast #oneofakind #lasvegasloc http tco vh8rc79wc
242	Nathan ⌘	2016-04-16	3:28	-97.49948828	35.36398744	love rain yesssss http tco g2xz7yzh8l
243	Sonia Hingorany	2016-04-16	3:28	-79.93371761	40.45089877	oh yeah babi shadi grove pittsburgh pa http tco kqv 24e0f7u
244	Sutter Health Jobs	2016-04-16	3:28	-122.4194155	37.7749295	want work california pacif medic center #hire #sanfrancisco ca click detail http tco hc79x1ndwf #job
245	gianna gutierrez	2016-04-16	3:28	-74.00204788	40.73957982	milkshak look better happi bday main http tco 7fovoxpu77
246	Andrew Lee	2016-04-16	3:28	-74.35518	40.440709999999996	could wish level dedic life christoph dudley http tco q6yz7zb5fb
247	Pichis Boy	2016-04-16	3:28	-99.1467547	19.450329800000002	@nxochipilli dond anda
248	Brittany Chastain	2016-04-16	3:28	-96.57518978	39.18566793	someon say prayer aggievil tonight reg shot night think hope http tco 2fw6zzjrex
249	Jack Riddle	2016-04-16	3:28	-85.90214252	38.18007869	horsesho casino southern indiana @horseshoesi elizabeth http tco yf94kmtbfm
250	Sean Williamson	2016-04-16	3:28	-73.747963	40.735265999999996	final done art hou tattoo oakland garden ny http tco iirwnpfri 9
251	Rob	2016-04-16	3:28	-119.721	34.4016	sushi maria c drink ichiban ichiban shibori @kirin_breweri ichiban sushi http tco dklusopxc 1 #photo
252	rz	2016-04-16	3:28	-99.15809155	19.44907118	sausag fest 16 yeah santa mar la ribera cuauht moc df http tco gjbufjivvm
253	Larissa Morgan	2016-04-16	3:28	-73.9811103	40.7805486	man steveaoki #whatanexperi #whatanawesomenight #incredibleshow beacon theatr http tco kvvaxj 8ebm
254	⚓ Heather Conley ⚓	2016-04-16	3:28	-81.793552	40.561146	cute #villagegiftbarn #dentalhumor berlin villag gift barn http tco yoeyciyhcr
255	JG	2016-04-16	3:28	-81.726614	28.803609	littl thought littl #kind often worth great deal #money http tco fo8pnm8lmd
256	nathanarnold	2016-04-16	3:28	-117.92116029999998	33.81021891	#disneyland disneyland california adventur http tco dzbjfjg 92r
257	Alice Coltharp Dean	2016-04-16	3:28	-114.589	33.6172	real look got mail today need rai 250000 novemb 2016 http tco way 0opfhnt
258	Jezuz	2016-04-16	3:28	-119.29749809999998	34.2750286	post photo surfer point ventura pier http tco cqzliukyh 0
259	Donja	2016-04-16	3:28	-98.49416667	29.42416667	cathedr san fernando lightshow #nofilt #beauti cathedr http tco hjq 6ncgrj
260	HooDlyM	2016-04-16	3:28	-77.32062207	25.08430698	crown atlanti hotel casino paradi island nassau bahama http tco nse 3y1g8hb
261	Joseph Wu	2016-04-16	3:28	-118.3342429	34.10745468	one absolut favorit wine world sadli lost sourc slowli drink http tco ujqaicm 1o9
262	Juan D	2016-04-16	3:28	-85.40932825	40.20188892	face judg incr #nfa2016 round http tco zlwfirqfvr
263	Jess Rdz	2016-04-16	3:28	-102.9916666	22.64926368	let anyon dim light simpli shine eye #tb #vscocam http tco kwdwohji 9i
264	Katie Cullen	2016-04-16	3:28	-118.292172	34.102305	look like boot answer either @improvisedgen #tigseason2 #improvisedgen #kiagram http tco jj24arjjdu
265	Jorge A Herrera	2016-04-16	3:28	-118.915	34.4034	@hermanosherrera ballin like kobe last game fillmor high school http tco zfbslivov 3
266	Crystal Reyes	2016-04-16	3:28	-73.01572872	40.76570481	plu mike hoptron brewtiqu patchogu ny http tco mgc 5avtixl http tco 3jmppqj5jq
267	philippe cambie	2016-04-16	3:28	-120.68846129999999	35.6266289	post photo villa creek restaur http tco kppkkprbsg
268	Staci Graves Jett	2016-04-16	3:28	-84.157825	38.717343	begin tuck night hog heaven bbq http tco ekddhuczwz
269	Jonas Grankvist	2016-04-16	3:28	-122.43205800000001	37.806561	@interv long san francisco ca http tco lu5mwjkmuk
270	Adele Walsh	2016-04-16	3:28	-115.1856605	36.11680558	show show chipend http tco tllnfeuoxq
271	Bridgette Bonet	2016-04-16	3:28	-80.2852	25.70508	happi hour #soutosoci #happyhour #phisigmakappa #reunion #goodtim #parent #friyay http tco 99tjb1bywf
272	Reuben Hernandez	2016-04-16	3:28	-118.59845379999999	34.19779557	fourth inning awesom #beatsf #fuckthegi
273	Sean Wetstine Ⓥ	2016-04-16	3:27	-105.07710459999998	39.70801204	@cinemark centuri 16 theatr god dead 2 lakewood co http tco yvcceezlbi
274	Jen Busfield	2016-04-16	3:27	-79.052593	35.911217	#kid #medit @parlezvouscrep much #yummygood #chapelhil #crepe http tco dhnlgf 34xz
275	SEVENFRIDAYGUY	2016-04-16	3:27	-118.243	34.0522	man @shawnstockman g1 1 good match lo angel california http tco zgunyc 5pq
276	Arlette Martinez	2016-04-16	3:27	-117.77433090000001	33.65808796	word cannot describ honor feel eva nina http tco t9danup6kv
277	fabiola suarez	2016-04-16	3:27	-96.10902071	19.15593167	noch de chism gran caf de la parroquia @gcparroquia boca del rio veracruz http tco d9mgd6as12 http tco xkxm 7im19b
278	Braden Lupfer	2016-04-16	3:27	-87.61636	37.98878	anoth phenomen show 1 chanc catch amaz kid cut footloo sat http tco swmr 8f6tc5
279	Larissa Mendiola	2016-04-16	3:27	-115.1976	36.13623	bleed black gold @manmatthewww @clarkcharg #tutu #sibl #promspiritweek http tco pr 0jznqb
280	NWS Severe Tstorm	2016-04-16	3:27	-101.23009909999999	37.49085002	sever thunderstorm warn includ ulyss ks moscow ks cave ks 1045 pm cdt http tco ktyxmxowhz
281	GMG	2016-04-16	3:27	-73.9760359	40.68306968	proud bestfriend begin way end got lock http tco mhdc 5hka1i
282	Smiley	2016-04-16	3:27	-76.966548	39.056938	beauti strawberri henni yasssss def need http tco wbj 4lyoxto
283	MerlinTW	2016-04-16	3:27	-96.7771	43.5245	pumpkin spring hell yeah bunki smoke pumpkin porter http tco /o8 bnqeqbvz #photo
284	Ernie P	2016-04-16	3:27	-118.37916000000001	34.06626	1st time avocado fri amaz new friend bruswiffl @powercouplelif http tco lgn 8u65tud
285	Connor Gibbons	2016-04-16	3:27	-71.06904300000001	42.7912887	winnekenni castl http tco zaiskqwfkg
286	Eli Tha Profit	2016-04-16	3:27	-88.8191113	35.622727399999995	name talk bout name call im talkin
287	jurnee	2016-04-16	3:27	-111.92987	40.604059899999996	kind bubbl gum blowin late badland http tco lotfik 23l
288	Streetz 94.5 ATL	2016-04-16	3:27	-84.46596	33.55256	#streetz945atl friday night broadcast southsid live @therealjaytek http tco gxmmr 4ecuw
289	José Aguirre	2016-04-16	3:27	-100.2615049	25.68765598	buffalo wild wing guadalup nuevo leon http tco g7ogycnz25
290	BeatzBoutique	2016-04-16	3:27	-122.41073	37.78787	lobbi bar crew #hotelzeppelin hotelzeppelin open 7 day week come see us photo http tco bskxx 0utgm
291	Baral'heia	2016-04-16	3:27	-97.53173237	35.40540541	@kobalt_dragon @zafuyu oh man gonna get chorizo egg 3
292	John Widmer	2016-04-16	3:27	-73.987813	40.72145329	happi birthday day @c_wid @nofun_nyc new york ny w @cmaccc http tco xckki 04twc
293	Mike Rahlmann	2016-04-16	3:27	-81.60370999999999	28.35218	love shot #bogplizard everywh #bogp #rundisney #disney #wdw #runbogp #waltdisneyworld http tco avo 5thtjvg
294	Austin Town Hall	2016-04-16	3:27	-97.7365	30.26717	critic dad #latergram #slackcapit barracuda austin http tco 6bijeln8c2
295	Tara Ceasario	2016-04-16	3:27	-87.6289441	41.887814399999996	get upgrad #vip #rodtuffcurlsandthebenchpress http tco ubwkslfcz 5
296	DJJohnnyO	2016-04-16	3:27	-81.666521	41.504259999999995	lite lunch today grill shrimp zucchini california pizza kitchen wcsb 893 f http tco /8 4uhpms5mx
297	Alejandro Robles 	2016-04-16	3:27	-99.16497946	19.41384127	casual vengo estan en revi de la cdmx mama rumba cuauhtemoc df http tco fqbknc 291v
298	Madison	2016-04-16	3:27	-81.57346386	28.36353777	amaz bday famili time end night w good core workout #24 http tco q2kgpxryca
299	DJ L_Relentless	2016-04-16	3:27	-117.12976840000002	32.7479515	happi birthday itsajana #barpink #houseparti #djl #tramlif #northpark #hennessi #taxday http tco 1bkziut3db
300	Omar Twiins	2016-04-16	3:27	-93.2636	44.98	el nuevo rodeo minneapoli minnesota http tco mtt 9gonxhc
301	Holly Jo	2016-04-16	3:27	-82.8525	40.0024	total eclip heart drink eclip cognac 2015 eclip studio http tco vu65c3irvw #photo
302	Mohammed Hamad	2016-04-16	3:27	-112.0409505	33.46575191	san carlo bay seafood phoenix az http tco delu 2n2drj
303	sarah catherine	2016-04-16	3:27	-92.4325	31.33472222	today met real-lif mermaid @chloewarren5678 star pinevil high school http tco ncx 6beiwgj
304	Chuy Cadena 	2016-04-16	3:27	-99.15203136	19.42465489	luuuuucharan de tre ca da sin l mite de tiempo arena mexico cmll http tco yp8k4nmi4i
305	Amanda B Gaeta	2016-04-16	3:27	-73.99851809	40.74543105	happen #goodbyeni #freedomrid dalla bbq new york ny http tco ljp 3vbe3cw
306	cathy	2016-04-16	3:27	-88.25198889	40.11635	jazz fest 5 hour boi right get http tco qe1wo19ikd
307	Kendra Jean Osborne	2016-04-16	3:27	-118.243	34.0522	download #nomoney #soundcloudmu right #music #mood #musician #musicbusi #work http tco qwfrgurnmo
308	Steve Weagant	2016-04-16	3:27	-87.88919806	41.97411237	peopl work tonight pro realli appreci kind scandinavian airlin sa loung http tco bctefthrht
309	The Unabeefer	2016-04-16	3:27	-87.66914	41.91037	mad back chicago #traceandfranksofinstagram north bar http tco xwa 8ibdo36
310	Dizzle	2016-04-16	3:27	-75.195302	39.963955	blue dupr studio http tco gfhqhgjwlk
311	Arzaquel Martinez	2016-04-16	3:27	-100.4054327	25.73888481	terminando la semana bien 1111 fit monterrey nuevo le n http tco iwapwvgct 7
312	Jamiee	2016-04-16	3:27	-88.00551497	41.70258142	waterf glen counti forest preserv http tco kkpgq 8yv8a
313	Michele Longworth	2016-04-16	3:27	-90.19282046	38.62266783	town #stloui busch stadium http tco 9fea4uvbpj
314	Dylan Sandas	2016-04-16	3:27	-74.01302024	40.710820399999996	move day move tear time one best day life word cannot http tco ajxxybg 9r
315	Mercy Jobs	2016-04-16	3:27	-90.33718890000002	38.6105426	#it #job might great fit lab support technician ii http tco iqepsb 6v75 #saintloui mo http tco qugqufkrcn
316	Kent Palmer	2016-04-16	3:27	-123.01170890000002	37.69938948	pictur lion pride masai mara kenya http tco ipkhiusv 1o
317	Jay'e Jones	2016-04-16	3:27	-116.42521670000001	34.121139500000005	yay #thelastunicorn #thelastunicorntattoo #amalthea #stratatattoolab #tattooartist http tco qmlcnod 1gd
318	Omar Rugerio	2016-04-16	3:27	-99.16636502	19.42001364	glorieta de la cibel cuauht moc df http tco sfhec 51ig9
319	victor andrade	2016-04-16	3:27	-118.3210754	33.841125500000004	anoth blend jona neubauer musashi vanilla bean atticu ipa #craftbeer http tco 46vrwptzrj
320	Emily Simmons	2016-04-16	3:27	-88.13990684	41.78931645	@catlundberg_ ewwww thank si enjoy go hell
321	DineHere.us	2016-04-16	3:27	-85.56509	40.11449	tri http tco slbjzyj 1ux crust avail price particip deliveri area charg minimum purcha #crust #menu
322	THE DJ GIO	2016-04-16	3:27	-122.275043	37.800921	door 10pm tonight pull #funkyourlifefriday @8 11parliament w special guest #momdj http tco fiadprc 6x
323	Sergio López	2016-04-16	3:27	-99.19983758	19.45365487	v mono que aqu espantan startup xico f http tco csj 38qlodq http tco jylyw 3kvor
324	Ale Cabrera❁	2016-04-16	3:27	-89.60416802	21.029332500000002	bbt merida yuc yucat n http tco gf6jvlistp
325	Show Stoppaz	2016-04-16	3:27	-78.60637659999999	35.839439399999996	#capacityalert #clubdiva saturday #pullup #movi @kodakblack1k perform live http tco ljzyyuzjlq
326	KC Harrill	2016-04-16	3:27	-79.47367	35.19598	thank love 4 year pinehurst resort http tco za0cbmuno9
327	Memory Makers Djs	2016-04-16	3:27	-87.92461290000001	42.19627051	dj rodney find fun ever #crazi #fun #dj #lakecounti #weddingdj #weddingmc http tco hn9jkx8xrd
328	Goodminds	2016-04-16	3:27	-99.1333	19.4333	crazi town #foto #fotografia #fotograf #photo #photograph #photographi #ciudaddemexico http tco lg50juaysp
329	ACESBLACKSTAR	2016-04-16	3:27	-83.88601184	33.62550114	#nomore925lifestyl #boss4what text boss 4what 616-632-3717 http tco gwtfwz 32nr
330	Munira KB	2016-04-16	3:27	-77.88766963	40.82372377	toftr trail state colleg pa http tco aeqcu 7nyvp
331	Phillyrican	2016-04-16	3:27	-75.1623162	39.9488443	#mood woodi http tco zbqzbvthdi
332	lil king trashmouth	2016-04-16	3:27	-83.018991	42.61220614	@josilicious_ hug thank honey
333	JuniorJR	2016-04-16	3:27	-87.06878977	20.63179745	la mejor pizza renzo playa del carmen quintana roo http tco gknmgnzcad
334	TaeeBee ♡	2016-04-16	3:27	-94.61531740000001	39.1227536	ride along 2 doze nobodi fwm like alway
335	Discovery Zone	2016-04-16	3:27	-77.091088	38.889641	congrat pass german test devin get hell http tco zjf 5hpu8gk
336	Alejandra León	2016-04-16	3:27	-99.17861144	19.374419399999997	escuchando swivel en un per tributo beatl @casinolife_mx benito ju rez df w @franco_tom http tco dcxae 1iir
337	Krista CovellPierOTR	2016-04-16	3:27	-104.9756699	40.44883	medit 8am clear inbox 510 pm done work 645pm chose http tco 6s6yenjgyz
338	Lisa Snedeker	2016-04-16	3:27	-80.24105829999999	36.0983315	may recogn show hbo true detect @leralynn left #nashvil http tco wwrb 23ktiu
339	randilynn	2016-04-16	3:27	-87.47	41.45	#sunset #moonri #gypsygirl #bohosoul #wishinguponastar #daydream #bless http tco mazbr 6wy0v
340	Ángel KoRn	2016-04-16	3:27	-99.06208764	19.29500881	chela michelada la aztecona http tco efntnqfpup
341	Christy Erb	2016-04-16	3:27	-95.12602501	30.07536224	thank stylist #jessicarabbit #goodtim evalaird common lake houston huffman texa http tco fpyosfw 7wo
342	Matthew Salter	2016-04-16	3:27	-111.8935123	40.76723462	eat sushi #saltlakec thought @nakedfishbistro salt lake citi ut http tco k62m8fbha
343	Jesús León Jr.	2016-04-16	3:27	-110.97547320000001	29.08872722	3 maravilloso encantador taco de camar n empanizado bahia de kino http tco kqdjwfv 4jh
344	Lacey D	2016-04-16	3:27	-95.35528213	29.75721407	alway fun find friend game #astrosmmp houston astro http tco faaang 7ksh
345	Nicholas Hilson	2016-04-16	3:27	-87.88136592	42.46468122	rte 173 http tco 262kgqrx9a
346	CHINA	2016-04-16	3:27	-81.51755949	28.37145599	enjoyyyyyyy #dinner #friend #ireallyhappytoday disney spring http tco 47yvvcvmur
347	STEPHANY ✨	2016-04-16	3:27	-73.95776214	40.85264205	post photo new york georg washington bridg http tco g8nhzo09d3
348	Christian (Whitey)	2016-04-16	3:27	-83.521388	41.646428	@codyhour24 franki http tco lydyx 9ibg
349	Love's Jobs	2016-04-16	3:27	-106.60554779999998	31.999267600000003	see latest #anthoni tx #job click appli mainten technician tire care http tco q86knlrg4g http tco wvyx 7kenlo
350	Sunchez #Refined	2016-04-16	3:27	-83.0459599	42.33665	old pic 2 week old random post set selfi la casa detroit http tco xq89f1hzar
351	SHC Careers	2016-04-16	3:27	-87.3594528	36.5297706	recommend anyon #job regist nur icu ccu http tco jcgejedg 9 #clarksvil tn http tco atvlt 5xqu0
352	Andrew Buchanan	2016-04-16	3:27	-79.49588689	43.61688113	live band live nhl playoff blue goo toronto http tco ecxugct 6tm
353	Joaquina	2016-04-16	3:27	-81.467	28.4752	perd n pero lo supero univ studio florida http tco v3eqwr0szb
354	Marey	2016-04-16	3:27	-100.4579906	20.63951943	@zayetzyrv @iqt_r @rrnoticiasqro al de la 21 que dejo hoy ayer antier una de cal por la que van de arena si aplaudo la 136
355	dawn britt	2016-04-16	3:27	-118.37661000000001	34.064859999999996	thank draamirwahab stellar team #whitestteeth #dentist #teethwhiten http tco ekcslolpyu
356	Victoria Hutchings	2016-04-16	3:27	-97.15032935	33.21068565	go jazz singer @jolawri concert tonight better go tomorrow http tco vywaologyt
357	INSTITUTO  YITS'ATIL	2016-04-16	3:27	-87.07183084	20.63382344	secundaria excursi n chich n itz 2016 juev 14 abril visita la ciudad sagrada http tco gduepmxi 7t
358	pete dirksen	2016-04-16	3:27	-122.4129989	37.76885675	taco toy @bestbuy san francisco ca http tco f3lgu0wiyl
359	luis moo	2016-04-16	3:27	-89.61009608	20.96168863	parroquia de nuestra se ora de lourd http tco jguu 4ehvc2
360	511 New York	2016-04-16	3:27	-74.00619499999999	40.714176	incid #3line chamber street station 34th street-penn station http tco cu3yxwevri
361	Virtual Jukebox	2016-04-16	3:27	-82.42236700000001	42.975489	inevit scissor sister #nowplay thumb coast brew co port huron
362	511 New York	2016-04-16	3:27	-73.979359	40.642857	construct #fline direct church avenu station coney island-stillwel avenu station http tco dozdderift
363	IG: Tyrann_Renee	2016-04-16	3:27	-95.35056988	29.75520462	feel aliv right #humancanva #freethenippl #art #fashion #music #teamnipplepierc http tco hxsmyb 2aha
364	emilia wojcikowski	2016-04-16	3:27	-89.6504	39.7832	throwback exactli week ago springfield bc post state depress still real ft http tco 0hrhdw8ita
365	511NY 123 Lines	2016-04-16	3:27	-74.00619499999999	40.714176	incid #3line chamber street station 34th street-penn station http tco 4jwiodlly9
366	511 New York	2016-04-16	3:27	-74.00619499999999	40.714176	construct #2line direct chamber street station 34th street-penn station http tco cu3yxwevri
367	Greg Jobeless	2016-04-16	3:27	-73.92657947	40.82926679	post photo yank stadium http tco f2hsjnhcm1
368	511NY 123 Lines	2016-04-16	3:27	-74.00619499999999	40.714176	construct #2line direct chamber street station 34th street-penn station http tco 4jwiodlly9
369	511 New York	2016-04-16	3:27	-73.950405	40.826406	construct #1line direct 145th street station south ferri station http tco kq17j0mcc6
370	Ashley Rayborn	2016-04-16	3:27	-93.65722201	32.4672081	@dejaleshay @_jasnicole whoop kid deja u mine u goin lollll
371	Kara Fowler	2016-04-16	3:27	-73.87227711	40.77525365	#nyc laguardia airport http tco ryob 7agidx
372	511NY LS Lines	2016-04-16	3:27	-73.91109	40.699575	construct #lline direct myrtl avenu station rockaway parkway-canarsi station http tco /8 c7lhktdyx
373	511NY BDFV Lines	2016-04-16	3:27	-73.979359	40.642857	construct #fline direct church avenu station coney island-stillwel avenu station http tco znfejoanlq
374	511NY 123 Lines	2016-04-16	3:27	-73.950405	40.826406	construct #1line direct 145th street station south ferri station http tco 7gmmyk5wnm
375	511 New York	2016-04-16	3:27	-73.91109	40.699575	construct #lline direct myrtl avenu station rockaway parkway-canarsi station http tco jbvedg 4lrr
376	FannieP	2016-04-16	3:27	-88.806923	35.62740944	noth el lol lane colleg http tco nsw 24dspr
377	Kristina Overholt	2016-04-16	3:27	-78.86927309999999	38.43785964	relay life best support thank http tco xondiuekeg
378	The Woman's Earth	2016-04-16	3:27	-95.3618599	29.714570000000002	#whyweloveyoga week rejuven hatha flow yoga stefani new class http tco wa3iiqsl9d
379	DJ DWill	2016-04-16	3:27	-90.06738218	29.94759802	#ohmloung ohm loung http tco s0lfhut6ei
380	إياد أبو السعود	2016-04-16	3:27	-111.92613600000001	33.49506092	old town @scottsdaleazgov scottsdal az http tco pzsquxaibt
381	Katie Cullen	2016-04-16	3:27	-118.292172	34.102305	nobodi repeat password @improvisedgen #tigseason2 #improvisedgen #kiagram impro studio http tco /8 9vkq5k8f
382	Danielle	2016-04-16	3:27	-80.85511	35.21672	ahhh kacey musgrav amaz want #spiritanim http tco 0auucvzobv
383	Pichis Boy	2016-04-16	3:27	-99.1467605	19.450325699999997	pue vamono inch perra @idioscar @math_jerri
384	Amanda Rucker	2016-04-16	3:27	-95.990238	41.264899	rip french bulldog french bulldog http tco pmh 6xvdz9a
385	Charlie	2016-04-16	3:27	-100.30423409999999	25.7361708	all-new psh lil new york http tco takoauzkrf
386	Raymundo Gonzalez	2016-04-16	3:27	-99.16506548	19.40337431	viern de #vino nueva #amiga #rebelheart colonia roma sur http tco ezsyjfl 2e5
387	A. Yosh	2016-04-16	3:27	-73.921148	40.634623299999994	@scurrowsquirrel @zipfox well look like 2 canin famili might
388	bayla	2016-04-16	3:27	-117.17299999999999	32.6782	tonight sunset coronado california http tco lo0fhagh9q
389	✡ David Rengifo ® ✡	2016-04-16	3:27	-99.1825	19.3892	drink kasteel donker brouwerij van honsebrouck @tbcpatriotismo http tco plykyjyzwq #photo
390	Spence	2016-04-16	3:27	-97.33290195	32.75707181	fort worth @cityoffortworth fort worth tx http tco kuqgmuaepc
391	SaBrina	2016-04-16	3:27	-84.0768	34.000029999999995	#bawlinout #boss #thebossladi #beauit #crystal #ear #swarovski #law #lip #lusciou http tco rwei 2zruil
392	Sandor Clegane	2016-04-16	3:27	-121.8379735	37.31946881	sc brianoxo buttcheek http tco d916jz8xmb
393	Elizabeth Lazan 文玲	2016-04-16	3:27	-118.48100000000001	34.0221	alien legal alien singaporean la ok snapchat stop fun http tco qz4wpbbw8c
394	BeerStalker	2016-04-16	3:27	-73.6201	40.8062	poker night part 2 drink red wagon ipa @fireislandb roslyn ny http tco wo4f4idhey #photo
395	Meghan	2016-04-16	3:27	-90.1977	38.6149	drink constel mosaic @4handsbreweri @4handsbreweri http tco y9cm4mffgi
396	Favorite Jobs	2016-04-16	3:27	-99.1403189	30.0474332	#hire click appli regist nur rn ms contract http tco nkexnudqej #rn #kerrvil tx http tco sqpntptc 4l
397	Steph Walsh ★	2016-04-16	3:27	-73.98360267	40.72635773	@theblackroseni new york ny w @stevepesantez http tco hyav 2i0kon
398	tom von count	2016-04-16	3:27	-81.96419499999999	34.970279999999995	#eyehategod groundzero http tco m1hdaswm9n
